well,depth,temperature,temperature_unc_1sigma,data_type
AST-02,1268.2,48.31,0.1,continuous log
AST-02,1268.4,48.32,0.1,continuous log
AST-02,1268.6,48.33,0.1,continuous log
AST-02,1268.8,48.34,0.1,continuous log
AST-02,1269,48.35,0.1,continuous log
AST-02,1269.2,48.36,0.1,continuous log
AST-02,1269.4,48.37,0.1,continuous log
AST-02,1269.6,48.38,0.1,continuous log
AST-02,1269.8,48.39,0.1,continuous log
AST-02,1270,48.4,0.1,continuous log
AST-02,1270.2,48.41,0.1,continuous log
AST-02,1270.4,48.42,0.1,continuous log
AST-02,1270.6,48.43,0.1,continuous log
AST-02,1270.8,48.44,0.1,continuous log
AST-02,1271,48.45,0.1,continuous log
AST-02,1271.2,48.46,0.1,continuous log
AST-02,1271.4,48.47,0.1,continuous log
AST-02,1271.6,48.48,0.1,continuous log
AST-02,1271.8,48.49,0.1,continuous log
AST-02,1272,48.5,0.1,continuous log
AST-02,1272.2,48.51,0.1,continuous log
AST-02,1272.4,48.52,0.1,continuous log
AST-02,1272.6,48.53,0.1,continuous log
AST-02,1272.8,48.54,0.1,continuous log
AST-02,1273,48.55,0.1,continuous log
AST-02,1273.2,48.56,0.1,continuous log
AST-02,1273.4,48.57,0.1,continuous log
AST-02,1273.6,48.58,0.1,continuous log
AST-02,1273.8,48.59,0.1,continuous log
AST-02,1274,48.6,0.1,continuous log
AST-02,1274.2,48.61,0.1,continuous log
AST-02,1274.4,48.62,0.1,continuous log
AST-02,1274.6,48.63,0.1,continuous log
AST-02,1274.8,48.64,0.1,continuous log
AST-02,1275,48.65,0.1,continuous log
AST-02,1275.2,48.66,0.1,continuous log
AST-02,1275.4,48.67,0.1,continuous log
AST-02,1275.6,48.68,0.1,continuous log
AST-02,1275.8,48.69,0.1,continuous log
AST-02,1276,48.7,0.1,continuous log
AST-02,1276.2,48.19,0.1,continuous log
AST-02,1276.4,48.21,0.1,continuous log
AST-02,1276.6,48.23,0.1,continuous log
AST-02,1276.8,48.25,0.1,continuous log
AST-02,1277,48.27,0.1,continuous log
AST-02,1277.2,48.29,0.1,continuous log
AST-02,1277.4,48.31,0.1,continuous log
AST-02,1277.6,48.34,0.1,continuous log
AST-02,1277.8,48.36,0.1,continuous log
AST-02,1278,48.38,0.1,continuous log
AST-02,1278.2,48.4,0.1,continuous log
AST-02,1278.4,48.42,0.1,continuous log
AST-02,1278.6,48.44,0.1,continuous log
AST-02,1278.8,48.46,0.1,continuous log
AST-02,1279,48.48,0.1,continuous log
AST-02,1279.2,48.5,0.1,continuous log
AST-02,1279.4,48.53,0.1,continuous log
AST-02,1279.6,48.55,0.1,continuous log
AST-02,1279.8,48.57,0.1,continuous log
AST-02,1280,48.59,0.1,continuous log
AST-02,1280.2,48.61,0.1,continuous log
AST-02,1280.4,48.63,0.1,continuous log
AST-02,1280.6,48.65,0.1,continuous log
AST-02,1280.8,48.67,0.1,continuous log
AST-02,1281,48.69,0.1,continuous log
AST-02,1281.2,48.72,0.1,continuous log
AST-02,1281.4,48.74,0.1,continuous log
AST-02,1281.6,48.76,0.1,continuous log
AST-02,1281.8,48.78,0.1,continuous log
AST-02,1282,48.81,0.1,continuous log
AST-02,1282.2,48.82,0.1,continuous log
AST-02,1282.4,48.84,0.1,continuous log
AST-02,1282.6,48.86,0.1,continuous log
AST-02,1282.8,48.89,0.1,continuous log
AST-02,1283,48.91,0.1,continuous log
AST-02,1283.2,48.93,0.1,continuous log
AST-02,1283.4,48.95,0.1,continuous log
AST-02,1283.6,48.97,0.1,continuous log
AST-02,1283.8,48.99,0.1,continuous log
AST-02,1284,49.01,0.1,continuous log
AST-02,1284.2,49.03,0.1,continuous log
AST-02,1284.4,49.05,0.1,continuous log
AST-02,1284.6,49.08,0.1,continuous log
AST-02,1284.8,49.1,0.1,continuous log
AST-02,1285,49.12,0.1,continuous log
AST-02,1285.2,49.14,0.1,continuous log
AST-02,1285.4,49.16,0.1,continuous log
AST-02,1285.6,49.16,0.1,continuous log
AST-02,1285.8,49.16,0.1,continuous log
AST-02,1286,49.16,0.1,continuous log
AST-02,1286.2,49.16,0.1,continuous log
AST-02,1286.4,49.16,0.1,continuous log
AST-02,1286.6,49.16,0.1,continuous log
AST-02,1286.8,49.16,0.1,continuous log
AST-02,1287,49.16,0.1,continuous log
AST-02,1287.2,49.16,0.1,continuous log
AST-02,1287.4,49.16,0.1,continuous log
AST-02,1287.6,49.16,0.1,continuous log
AST-02,1287.8,49.16,0.1,continuous log
AST-02,1288,49.16,0.1,continuous log
AST-02,1288.2,49.16,0.1,continuous log
AST-02,1288.4,49.16,0.1,continuous log
AST-02,1288.6,49.16,0.1,continuous log
AST-02,1288.8,49.17,0.1,continuous log
AST-02,1289,49.18,0.1,continuous log
AST-02,1289.2,49.19,0.1,continuous log
AST-02,1289.4,49.2,0.1,continuous log
AST-02,1289.6,49.21,0.1,continuous log
AST-02,1289.8,49.22,0.1,continuous log
AST-02,1290,49.23,0.1,continuous log
AST-02,1290.2,49.25,0.1,continuous log
AST-02,1290.4,49.26,0.1,continuous log
AST-02,1290.6,49.27,0.1,continuous log
AST-02,1290.8,49.28,0.1,continuous log
AST-02,1291,49.29,0.1,continuous log
AST-02,1291.2,49.3,0.1,continuous log
AST-02,1291.4,49.31,0.1,continuous log
AST-02,1291.6,49.32,0.1,continuous log
AST-02,1291.8,49.33,0.1,continuous log
AST-02,1292,49.34,0.1,continuous log
AST-02,1292.2,49.35,0.1,continuous log
AST-02,1292.4,49.36,0.1,continuous log
AST-02,1292.6,49.37,0.1,continuous log
AST-02,1292.8,49.38,0.1,continuous log
AST-02,1293,49.39,0.1,continuous log
AST-02,1293.2,49.4,0.1,continuous log
AST-02,1293.4,49.41,0.1,continuous log
AST-02,1293.6,49.42,0.1,continuous log
AST-02,1293.8,49.43,0.1,continuous log
AST-02,1294,49.44,0.1,continuous log
AST-02,1294.2,49.45,0.1,continuous log
AST-02,1294.4,49.47,0.1,continuous log
AST-02,1294.6,49.48,0.1,continuous log
AST-02,1294.8,49.49,0.1,continuous log
AST-02,1295,49.5,0.1,continuous log
AST-02,1295.2,49.51,0.1,continuous log
AST-02,1295.4,49.52,0.1,continuous log
AST-02,1295.6,49.53,0.1,continuous log
AST-02,1295.8,49.54,0.1,continuous log
AST-02,1296,49.55,0.1,continuous log
AST-02,1296.2,49.56,0.1,continuous log
AST-02,1296.4,49.57,0.1,continuous log
AST-02,1296.6,49.58,0.1,continuous log
AST-02,1296.8,49.59,0.1,continuous log
AST-02,1297,49.6,0.1,continuous log
AST-02,1297.2,49.61,0.1,continuous log
AST-02,1297.4,49.62,0.1,continuous log
AST-02,1297.6,49.63,0.1,continuous log
AST-02,1297.8,49.63,0.1,continuous log
AST-02,1298,49.64,0.1,continuous log
AST-02,1298.2,49.65,0.1,continuous log
AST-02,1298.4,49.66,0.1,continuous log
AST-02,1298.6,49.67,0.1,continuous log
AST-02,1298.8,49.68,0.1,continuous log
AST-02,1299,49.69,0.1,continuous log
AST-02,1299.2,49.7,0.1,continuous log
AST-02,1299.4,49.7,0.1,continuous log
AST-02,1299.6,49.71,0.1,continuous log
AST-02,1299.8,49.72,0.1,continuous log
AST-02,1300,49.73,0.1,continuous log
AST-02,1300.2,49.74,0.1,continuous log
AST-02,1300.4,49.75,0.1,continuous log
AST-02,1300.6,49.76,0.1,continuous log
AST-02,1300.8,49.77,0.1,continuous log
AST-02,1301,49.77,0.1,continuous log
AST-02,1301.2,49.78,0.1,continuous log
AST-02,1301.4,49.79,0.1,continuous log
AST-02,1301.6,49.8,0.1,continuous log
AST-02,1301.8,49.81,0.1,continuous log
AST-02,1302,49.82,0.1,continuous log
AST-02,1302.2,49.83,0.1,continuous log
AST-02,1302.4,49.84,0.1,continuous log
AST-02,1302.6,49.84,0.1,continuous log
AST-02,1302.8,49.85,0.1,continuous log
AST-02,1303,49.86,0.1,continuous log
AST-02,1303.2,49.87,0.1,continuous log
AST-02,1303.4,49.88,0.1,continuous log
AST-02,1303.6,49.89,0.1,continuous log
AST-02,1303.8,49.9,0.1,continuous log
AST-02,1304,49.91,0.1,continuous log
AST-02,1304.2,49.92,0.1,continuous log
AST-02,1304.4,49.92,0.1,continuous log
AST-02,1304.6,49.93,0.1,continuous log
AST-02,1304.8,49.94,0.1,continuous log
AST-02,1305,49.95,0.1,continuous log
AST-02,1305.2,49.96,0.1,continuous log
AST-02,1305.4,49.97,0.1,continuous log
AST-02,1305.6,49.98,0.1,continuous log
AST-02,1305.8,49.98,0.1,continuous log
AST-02,1306,49.99,0.1,continuous log
AST-02,1306.2,50,0.1,continuous log
AST-02,1306.4,50,0.1,continuous log
AST-02,1306.6,50.01,0.1,continuous log
AST-02,1306.8,50.01,0.1,continuous log
AST-02,1307,50.02,0.1,continuous log
AST-02,1307.2,50.03,0.1,continuous log
AST-02,1307.4,50.03,0.1,continuous log
AST-02,1307.6,50.04,0.1,continuous log
AST-02,1307.8,50.05,0.1,continuous log
AST-02,1308,50.05,0.1,continuous log
AST-02,1308.2,50.06,0.1,continuous log
AST-02,1308.4,50.06,0.1,continuous log
AST-02,1308.6,50.07,0.1,continuous log
AST-02,1308.8,50.08,0.1,continuous log
AST-02,1309,50.08,0.1,continuous log
AST-02,1309.2,50.09,0.1,continuous log
AST-02,1309.4,50.1,0.1,continuous log
AST-02,1309.6,50.1,0.1,continuous log
AST-02,1309.8,50.11,0.1,continuous log
AST-02,1310,50.11,0.1,continuous log
AST-02,1310.2,50.12,0.1,continuous log
AST-02,1310.4,50.13,0.1,continuous log
AST-02,1310.6,50.13,0.1,continuous log
AST-02,1310.8,50.14,0.1,continuous log
AST-02,1311,50.15,0.1,continuous log
AST-02,1311.2,50.15,0.1,continuous log
AST-02,1311.4,50.16,0.1,continuous log
AST-02,1311.6,50.17,0.1,continuous log
AST-02,1311.8,50.17,0.1,continuous log
AST-02,1312,50.18,0.1,continuous log
AST-02,1312.2,50.18,0.1,continuous log
AST-02,1312.4,50.19,0.1,continuous log
AST-02,1312.6,50.19,0.1,continuous log
AST-02,1312.8,50.2,0.1,continuous log
AST-02,1313,50.2,0.1,continuous log
AST-02,1313.2,50.21,0.1,continuous log
AST-02,1313.4,50.21,0.1,continuous log
AST-02,1313.6,50.22,0.1,continuous log
AST-02,1313.8,50.22,0.1,continuous log
AST-02,1314,50.22,0.1,continuous log
AST-02,1314.2,50.23,0.1,continuous log
AST-02,1314.4,50.23,0.1,continuous log
AST-02,1314.6,50.24,0.1,continuous log
AST-02,1314.8,50.24,0.1,continuous log
AST-02,1315,50.25,0.1,continuous log
AST-02,1315.2,50.25,0.1,continuous log
AST-02,1315.4,50.25,0.1,continuous log
AST-02,1315.6,50.26,0.1,continuous log
AST-02,1315.8,50.26,0.1,continuous log
AST-02,1316,50.27,0.1,continuous log
AST-02,1316.2,50.27,0.1,continuous log
AST-02,1316.4,50.27,0.1,continuous log
AST-02,1316.6,50.28,0.1,continuous log
AST-02,1316.8,50.28,0.1,continuous log
AST-02,1317,50.29,0.1,continuous log
AST-02,1317.2,50.29,0.1,continuous log
AST-02,1317.4,50.3,0.1,continuous log
AST-02,1317.6,50.31,0.1,continuous log
AST-02,1317.8,50.32,0.1,continuous log
AST-02,1318,50.34,0.1,continuous log
AST-02,1318.2,50.36,0.1,continuous log
AST-02,1318.4,50.37,0.1,continuous log
AST-02,1318.6,50.39,0.1,continuous log
AST-02,1318.8,50.4,0.1,continuous log
AST-02,1319,50.42,0.1,continuous log
AST-02,1319.2,50.43,0.1,continuous log
AST-02,1319.4,50.45,0.1,continuous log
AST-02,1319.6,50.46,0.1,continuous log
AST-02,1319.8,50.48,0.1,continuous log
AST-02,1320,50.49,0.1,continuous log
AST-02,1320.2,50.51,0.1,continuous log
AST-02,1320.4,50.53,0.1,continuous log
AST-02,1320.6,50.54,0.1,continuous log
AST-02,1320.8,50.56,0.1,continuous log
AST-02,1321,50.57,0.1,continuous log
AST-02,1321.2,50.59,0.1,continuous log
AST-02,1321.4,50.6,0.1,continuous log
AST-02,1321.6,50.62,0.1,continuous log
AST-02,1321.8,50.62,0.1,continuous log
AST-02,1322,50.62,0.1,continuous log
AST-02,1322.2,50.63,0.1,continuous log
AST-02,1322.4,50.63,0.1,continuous log
AST-02,1322.6,50.63,0.1,continuous log
AST-02,1322.8,50.64,0.1,continuous log
AST-02,1323,50.64,0.1,continuous log
AST-02,1323.2,50.64,0.1,continuous log
AST-02,1323.4,50.65,0.1,continuous log
AST-02,1323.6,50.65,0.1,continuous log
AST-02,1323.8,50.65,0.1,continuous log
AST-02,1324,50.65,0.1,continuous log
AST-02,1324.2,50.66,0.1,continuous log
AST-02,1324.4,50.66,0.1,continuous log
AST-02,1324.6,50.66,0.1,continuous log
AST-02,1324.8,50.67,0.1,continuous log
AST-02,1325,50.67,0.1,continuous log
AST-02,1325.2,50.67,0.1,continuous log
AST-02,1325.4,50.68,0.1,continuous log
AST-02,1325.6,50.68,0.1,continuous log
AST-02,1325.8,50.68,0.1,continuous log
AST-02,1326,50.69,0.1,continuous log
AST-02,1326.2,50.69,0.1,continuous log
AST-02,1326.4,50.69,0.1,continuous log
AST-02,1326.6,50.7,0.1,continuous log
AST-02,1326.8,50.7,0.1,continuous log
AST-02,1327,50.7,0.1,continuous log
AST-02,1327.2,50.7,0.1,continuous log
AST-02,1327.4,50.71,0.1,continuous log
AST-02,1327.6,50.71,0.1,continuous log
AST-02,1327.8,50.71,0.1,continuous log
AST-02,1328,50.72,0.1,continuous log
AST-02,1328.2,50.72,0.1,continuous log
AST-02,1328.4,50.72,0.1,continuous log
AST-02,1328.6,50.73,0.1,continuous log
AST-02,1328.8,50.73,0.1,continuous log
AST-02,1329,50.73,0.1,continuous log
AST-02,1329.2,50.74,0.1,continuous log
AST-02,1329.4,50.74,0.1,continuous log
AST-02,1329.6,50.74,0.1,continuous log
AST-02,1329.8,50.74,0.1,continuous log
AST-02,1330,50.75,0.1,continuous log
AST-02,1330.2,50.75,0.1,continuous log
AST-02,1330.4,50.75,0.1,continuous log
AST-02,1330.6,50.76,0.1,continuous log
AST-02,1330.8,50.76,0.1,continuous log
AST-02,1331,50.76,0.1,continuous log
AST-02,1331.2,50.77,0.1,continuous log
AST-02,1331.4,50.77,0.1,continuous log
AST-02,1331.6,50.78,0.1,continuous log
AST-02,1331.8,50.79,0.1,continuous log
AST-02,1332,50.79,0.1,continuous log
AST-02,1332.2,50.8,0.1,continuous log
AST-02,1332.4,50.8,0.1,continuous log
AST-02,1332.6,50.81,0.1,continuous log
AST-02,1332.8,50.81,0.1,continuous log
AST-02,1333,50.82,0.1,continuous log
AST-02,1333.2,50.83,0.1,continuous log
AST-02,1333.4,50.83,0.1,continuous log
AST-02,1333.6,50.84,0.1,continuous log
AST-02,1333.8,50.84,0.1,continuous log
AST-02,1334,50.85,0.1,continuous log
AST-02,1334.2,50.85,0.1,continuous log
AST-02,1334.4,50.86,0.1,continuous log
AST-02,1334.6,50.87,0.1,continuous log
AST-02,1334.8,50.87,0.1,continuous log
AST-02,1335,50.88,0.1,continuous log
AST-02,1335.2,50.88,0.1,continuous log
AST-02,1335.4,50.89,0.1,continuous log
AST-02,1335.6,50.89,0.1,continuous log
AST-02,1335.8,50.9,0.1,continuous log
AST-02,1336,50.91,0.1,continuous log
AST-02,1336.2,50.91,0.1,continuous log
AST-02,1336.4,50.92,0.1,continuous log
AST-02,1336.6,50.92,0.1,continuous log
AST-02,1336.8,50.93,0.1,continuous log
AST-02,1337,50.93,0.1,continuous log
AST-02,1337.2,50.94,0.1,continuous log
AST-02,1337.4,50.94,0.1,continuous log
AST-02,1337.6,50.95,0.1,continuous log
AST-02,1337.8,50.96,0.1,continuous log
AST-02,1338,50.96,0.1,continuous log
AST-02,1338.2,50.97,0.1,continuous log
AST-02,1338.4,50.97,0.1,continuous log
AST-02,1338.6,50.97,0.1,continuous log
AST-02,1338.8,50.96,0.1,continuous log
AST-02,1339,50.96,0.1,continuous log
AST-02,1339.2,50.96,0.1,continuous log
AST-02,1339.4,50.95,0.1,continuous log
AST-02,1339.6,50.95,0.1,continuous log
AST-02,1339.8,50.95,0.1,continuous log
AST-02,1340,50.95,0.1,continuous log
AST-02,1340.2,50.94,0.1,continuous log
AST-02,1340.4,50.94,0.1,continuous log
AST-02,1340.6,50.94,0.1,continuous log
AST-02,1340.8,50.93,0.1,continuous log
AST-02,1341,50.93,0.1,continuous log
AST-02,1341.2,50.93,0.1,continuous log
AST-02,1341.4,50.92,0.1,continuous log
AST-02,1341.6,50.92,0.1,continuous log
AST-02,1341.8,50.92,0.1,continuous log
AST-02,1342,50.91,0.1,continuous log
AST-02,1342.2,50.91,0.1,continuous log
AST-02,1342.4,50.91,0.1,continuous log
AST-02,1342.6,50.9,0.1,continuous log
AST-02,1342.8,50.9,0.1,continuous log
AST-02,1343,50.9,0.1,continuous log
AST-02,1343.2,50.89,0.1,continuous log
AST-02,1343.4,50.89,0.1,continuous log
AST-02,1343.6,50.89,0.1,continuous log
AST-02,1343.8,50.88,0.1,continuous log
AST-02,1344,50.88,0.1,continuous log
AST-02,1344.2,50.88,0.1,continuous log
AST-02,1344.4,50.87,0.1,continuous log
AST-02,1344.6,50.87,0.1,continuous log
AST-02,1344.8,50.87,0.1,continuous log
AST-02,1345,50.87,0.1,continuous log
AST-02,1345.2,50.88,0.1,continuous log
AST-02,1345.4,50.89,0.1,continuous log
AST-02,1345.6,50.9,0.1,continuous log
AST-02,1345.8,50.91,0.1,continuous log
AST-02,1346,50.92,0.1,continuous log
AST-02,1346.2,50.93,0.1,continuous log
AST-02,1346.4,50.95,0.1,continuous log
AST-02,1346.6,50.96,0.1,continuous log
AST-02,1346.8,50.97,0.1,continuous log
AST-02,1347,50.98,0.1,continuous log
AST-02,1347.2,50.99,0.1,continuous log
AST-02,1347.4,51,0.1,continuous log
AST-02,1347.6,51.01,0.1,continuous log
AST-02,1347.8,51.02,0.1,continuous log
AST-02,1348,51.03,0.1,continuous log
AST-02,1348.2,51.04,0.1,continuous log
AST-02,1348.4,51.05,0.1,continuous log
AST-02,1348.6,51.06,0.1,continuous log
AST-02,1348.8,51.07,0.1,continuous log
AST-02,1349,51.08,0.1,continuous log
AST-02,1349.2,51.09,0.1,continuous log
AST-02,1349.4,51.1,0.1,continuous log
AST-02,1349.6,51.11,0.1,continuous log
AST-02,1349.8,51.13,0.1,continuous log
AST-02,1350,51.14,0.1,continuous log
AST-02,1350.2,51.15,0.1,continuous log
AST-02,1350.4,51.16,0.1,continuous log
AST-02,1350.6,51.17,0.1,continuous log
AST-02,1350.8,51.18,0.1,continuous log
AST-02,1351,51.19,0.1,continuous log
AST-02,1351.2,51.21,0.1,continuous log
AST-02,1351.4,51.22,0.1,continuous log
AST-02,1351.6,51.24,0.1,continuous log
AST-02,1351.8,51.25,0.1,continuous log
AST-02,1352,51.27,0.1,continuous log
AST-02,1352.2,51.28,0.1,continuous log
AST-02,1352.4,51.3,0.1,continuous log
AST-02,1352.6,51.31,0.1,continuous log
AST-02,1352.8,51.33,0.1,continuous log
AST-02,1353,51.34,0.1,continuous log
AST-02,1353.2,51.36,0.1,continuous log
AST-02,1353.4,51.37,0.1,continuous log
AST-02,1353.6,51.39,0.1,continuous log
AST-02,1353.8,51.4,0.1,continuous log
AST-02,1354,51.42,0.1,continuous log
AST-02,1354.2,51.43,0.1,continuous log
AST-02,1354.4,51.45,0.1,continuous log
AST-02,1354.6,51.46,0.1,continuous log
AST-02,1354.8,51.48,0.1,continuous log
AST-02,1355,51.49,0.1,continuous log
AST-02,1355.2,51.51,0.1,continuous log
AST-02,1355.4,51.52,0.1,continuous log
AST-02,1355.6,51.54,0.1,continuous log
AST-02,1355.8,51.55,0.1,continuous log
AST-02,1356,51.56,0.1,continuous log
AST-02,1356.2,51.58,0.1,continuous log
AST-02,1356.4,51.59,0.1,continuous log
AST-02,1356.6,51.6,0.1,continuous log
AST-02,1356.8,51.61,0.1,continuous log
AST-02,1357,51.63,0.1,continuous log
AST-02,1357.2,51.64,0.1,continuous log
AST-02,1357.4,51.65,0.1,continuous log
AST-02,1357.6,51.67,0.1,continuous log
AST-02,1357.8,51.68,0.1,continuous log
AST-02,1358,51.69,0.1,continuous log
AST-02,1358.2,51.71,0.1,continuous log
AST-02,1358.4,51.72,0.1,continuous log
AST-02,1358.6,51.73,0.1,continuous log
AST-02,1358.8,51.75,0.1,continuous log
AST-02,1359,51.76,0.1,continuous log
AST-02,1359.2,51.77,0.1,continuous log
AST-02,1359.4,51.79,0.1,continuous log
AST-02,1359.6,51.8,0.1,continuous log
AST-02,1359.8,51.81,0.1,continuous log
AST-02,1360,51.83,0.1,continuous log
AST-02,1360.2,51.84,0.1,continuous log
AST-02,1360.4,51.85,0.1,continuous log
AST-02,1360.6,51.87,0.1,continuous log
AST-02,1360.8,51.88,0.1,continuous log
AST-02,1361,51.89,0.1,continuous log
AST-02,1361.2,51.91,0.1,continuous log
AST-02,1361.4,51.92,0.1,continuous log
AST-02,1361.6,51.93,0.1,continuous log
AST-02,1361.8,51.94,0.1,continuous log
AST-02,1362,51.96,0.1,continuous log
AST-02,1362.2,51.97,0.1,continuous log
AST-02,1362.4,51.98,0.1,continuous log
AST-02,1362.6,52,0.1,continuous log
AST-02,1362.8,52.01,0.1,continuous log
AST-02,1363,52.02,0.1,continuous log
AST-02,1363.2,52.04,0.1,continuous log
AST-02,1363.4,52.05,0.1,continuous log
AST-02,1363.6,52.06,0.1,continuous log
AST-02,1363.8,52.08,0.1,continuous log
AST-02,1364,52.09,0.1,continuous log
AST-02,1364.2,52.1,0.1,continuous log
AST-02,1364.4,52.11,0.1,continuous log
AST-02,1364.6,52.12,0.1,continuous log
AST-02,1364.8,52.12,0.1,continuous log
AST-02,1365,52.13,0.1,continuous log
AST-02,1365.2,52.14,0.1,continuous log
AST-02,1365.4,52.15,0.1,continuous log
AST-02,1365.6,52.16,0.1,continuous log
AST-02,1365.8,52.17,0.1,continuous log
AST-02,1366,52.18,0.1,continuous log
AST-02,1366.2,52.19,0.1,continuous log
AST-02,1366.4,52.2,0.1,continuous log
AST-02,1366.6,52.21,0.1,continuous log
AST-02,1366.8,52.22,0.1,continuous log
AST-02,1367,52.23,0.1,continuous log
AST-02,1367.2,52.24,0.1,continuous log
AST-02,1367.4,52.25,0.1,continuous log
AST-02,1367.6,52.25,0.1,continuous log
AST-02,1367.8,52.26,0.1,continuous log
AST-02,1368,52.27,0.1,continuous log
AST-02,1368.2,52.28,0.1,continuous log
AST-02,1368.4,52.29,0.1,continuous log
AST-02,1368.6,52.3,0.1,continuous log
AST-02,1368.8,52.31,0.1,continuous log
AST-02,1369,52.32,0.1,continuous log
AST-02,1369.2,52.33,0.1,continuous log
AST-02,1369.4,52.34,0.1,continuous log
AST-02,1369.6,52.35,0.1,continuous log
AST-02,1369.8,52.36,0.1,continuous log
AST-02,1370,52.37,0.1,continuous log
AST-02,1370.2,52.38,0.1,continuous log
AST-02,1370.4,52.39,0.1,continuous log
AST-02,1370.6,52.39,0.1,continuous log
AST-02,1370.8,52.4,0.1,continuous log
AST-02,1371,52.41,0.1,continuous log
AST-02,1371.2,52.42,0.1,continuous log
AST-02,1371.4,52.43,0.1,continuous log
AST-02,1371.6,52.43,0.1,continuous log
AST-02,1371.8,52.43,0.1,continuous log
AST-02,1372,52.43,0.1,continuous log
AST-02,1372.2,52.43,0.1,continuous log
AST-02,1372.4,52.43,0.1,continuous log
AST-02,1372.6,52.43,0.1,continuous log
AST-02,1372.8,52.43,0.1,continuous log
AST-02,1373,52.43,0.1,continuous log
AST-02,1373.2,52.43,0.1,continuous log
AST-02,1373.4,52.43,0.1,continuous log
AST-02,1373.6,52.43,0.1,continuous log
AST-02,1373.8,52.43,0.1,continuous log
AST-02,1374,52.43,0.1,continuous log
AST-02,1374.2,52.43,0.1,continuous log
AST-02,1374.4,52.43,0.1,continuous log
AST-02,1374.6,52.43,0.1,continuous log
AST-02,1374.8,52.43,0.1,continuous log
AST-02,1375,52.43,0.1,continuous log
AST-02,1375.2,52.43,0.1,continuous log
AST-02,1375.4,52.43,0.1,continuous log
AST-02,1375.6,52.43,0.1,continuous log
AST-02,1375.8,52.43,0.1,continuous log
AST-02,1376,52.43,0.1,continuous log
AST-02,1376.2,52.43,0.1,continuous log
AST-02,1376.4,52.43,0.1,continuous log
AST-02,1376.6,52.44,0.1,continuous log
AST-02,1376.8,52.45,0.1,continuous log
AST-02,1377,52.46,0.1,continuous log
AST-02,1377.2,52.47,0.1,continuous log
AST-02,1377.4,52.48,0.1,continuous log
AST-02,1377.6,52.49,0.1,continuous log
AST-02,1377.8,52.5,0.1,continuous log
AST-02,1378,52.51,0.1,continuous log
AST-02,1378.2,52.53,0.1,continuous log
AST-02,1378.4,52.54,0.1,continuous log
AST-02,1378.6,52.55,0.1,continuous log
AST-02,1378.8,52.56,0.1,continuous log
AST-02,1379,52.57,0.1,continuous log
AST-02,1379.2,52.58,0.1,continuous log
AST-02,1379.4,52.59,0.1,continuous log
AST-02,1379.6,52.6,0.1,continuous log
AST-02,1379.8,52.61,0.1,continuous log
AST-02,1380,52.62,0.1,continuous log
AST-02,1380.2,52.63,0.1,continuous log
AST-02,1380.4,52.64,0.1,continuous log
AST-02,1380.6,52.65,0.1,continuous log
AST-02,1380.8,52.66,0.1,continuous log
AST-02,1381,52.67,0.1,continuous log
AST-02,1381.2,52.61,0.1,continuous log
AST-02,1381.4,52.61,0.1,continuous log
AST-02,1381.6,52.59,0.1,continuous log
AST-02,1381.8,52.57,0.1,continuous log
AST-02,1382,52.61,0.1,continuous log
AST-02,1382.2,52.61,0.1,continuous log
AST-02,1382.4,52.71,0.1,continuous log
AST-02,1382.6,52.71,0.1,continuous log
AST-02,1382.8,52.71,0.1,continuous log
AST-02,1383,52.71,0.1,continuous log
AST-02,1383.2,52.71,0.1,continuous log
AST-02,1383.4,52.71,0.1,continuous log
AST-02,1383.6,52.71,0.1,continuous log
AST-02,1383.8,52.75,0.1,continuous log
AST-02,1384,52.78,0.1,continuous log
AST-02,1384.2,52.78,0.1,continuous log
AST-02,1384.4,52.78,0.1,continuous log
AST-02,1384.6,52.77,0.1,continuous log
AST-02,1384.8,52.77,0.1,continuous log
AST-02,1385,52.8,0.1,continuous log
AST-02,1385.2,52.82,0.1,continuous log
AST-02,1385.4,52.82,0.1,continuous log
AST-02,1385.6,52.82,0.1,continuous log
AST-02,1385.8,52.82,0.1,continuous log
AST-02,1386,52.82,0.1,continuous log
AST-02,1386.2,52.82,0.1,continuous log
AST-02,1386.4,52.82,0.1,continuous log
AST-02,1386.6,52.82,0.1,continuous log
AST-02,1386.8,52.82,0.1,continuous log
AST-02,1387,52.85,0.1,continuous log
AST-02,1387.2,52.89,0.1,continuous log
AST-02,1387.4,52.89,0.1,continuous log
AST-02,1387.6,52.85,0.1,continuous log
AST-02,1387.8,52.89,0.1,continuous log
AST-02,1388,52.89,0.1,continuous log
AST-02,1388.2,52.9,0.1,continuous log
AST-02,1388.4,52.91,0.1,continuous log
AST-02,1388.6,52.92,0.1,continuous log
AST-02,1388.8,52.92,0.1,continuous log
AST-02,1389,52.92,0.1,continuous log
AST-02,1389.2,52.96,0.1,continuous log
AST-02,1389.4,53,0.1,continuous log
AST-02,1389.6,53,0.1,continuous log
AST-02,1389.8,53,0.1,continuous log
AST-02,1390,53,0.1,continuous log
AST-02,1390.2,53,0.1,continuous log
AST-02,1390.4,53.01,0.1,continuous log
AST-02,1390.6,53.03,0.1,continuous log
AST-02,1390.8,53.03,0.1,continuous log
AST-02,1391,53.03,0.1,continuous log
AST-02,1391.2,53.03,0.1,continuous log
AST-02,1391.4,53.07,0.1,continuous log
AST-02,1391.6,53.1,0.1,continuous log
AST-02,1391.8,53.07,0.1,continuous log
